Date,Product,Region,Salesperson,Units_Sold,Unit_Price,Total_Sales,Cost,Profit,Month,Quarter,Year
2025-03-31 00:02:46.093452,Desktop,Central,Sales_Person_9,16,40000.0,640000.0,384000.0,256000.0,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Headphone,East,Sales_Person_6,1,,,,,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Monitor,East,Sales_Person_6,14,15000.0,210000.0,126000.0,84000.0,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Laptop,North,Sales_Person_9,3,50000.0,150000.0,90000.0,60000.0,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Monitor,South,Sales_Person_1,5,15000.0,75000.0,45000.0,30000.0,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Headphone,South,Sales_Person_2,16,,,,,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Laptop,Central,Sales_Person_4,8,50000.0,400000.0,240000.0,160000.0,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Keyboard,Central,Sales_Person_8,14,2000.0,28000.0,16800.0,11200.0,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Headphone,North,Sales_Person_3,17,,,,,2025-03,2025Q1,2025
2025-03-31 00:02:46.093452,Keyboard,North,Sales_Person_3,19,2000.0,38000.0,22800.0,15200.0,2025-03,2025Q1,2025
2025-04-01 00:02:46.093452,Mosue,West,Sales_Person_7,11,,,,,2025-04,2025Q2,2025
2025-04-01 00:02:46.093452,Monitor,South,Sales_Person_1,9,15000.0,135000.0,81000.0,54000.0,2025-04,2025Q2,2025
2025-04-01 00:02:46.093452,Monitor,North,Sales_Person_2,18,15000.0,270000.0,162000.0,108000.0,2025-04,2025Q2,2025
2025-04-01 00:02:46.093452,Laptop,South,Sales_Person_8,9,50000.0,450000.0,270000.0,180000.0,2025-04,2025Q2,2025
2025-04-01 00:02:46.093452,Mosue,East,Sales_Person_7,18,,,,,2025-04,2025Q2,2025
2025-04-01 00:02:46.093452,Keyboard,West,Sales_Person_10,14,2000.0,28000.0,16800.0,11200.0,2025-04,2025Q2,2025
2025-04-01 00:02:46.093452,Headphone,North,Sales_Person_3,10,,,,,2025-04,2025Q2,2025
2025-04-02 00:02:46.093452,Desktop,Central,Sales_Person_10,18,40000.0,720000.0,432000.0,288000.0,2025-04,2025Q2,2025
2025-04-02 00:02:46.093452,Desktop,East,Sales_Person_4,6,40000.0,240000.0,144000.0,96000.0,2025-04,2025Q2,2025
2025-04-02 00:02:46.093452,Laptop,East,Sales_Person_7,10,50000.0,500000.0,300000.0,200000.0,2025-04,2025Q2,2025
2025-04-02 00:02:46.093452,Laptop,West,Sales_Person_4,17,50000.0,850000.0,510000.0,340000.0,2025-04,2025Q2,2025
2025-04-02 00:02:46.093452,Desktop,North,Sales_Person_8,13,40000.0,520000.0,312000.0,208000.0,2025-04,2025Q2,2025
2025-04-02 00:02:46.093452,Headphone,West,Sales_Person_10,1,,,,,2025-04,2025Q2,2025
2025-04-02 00:02:46.093452,Mosue,North,Sales_Person_8,9,,,,,2025-04,2025Q2,2025
2025-04-03 00:02:46.093452,Mosue,West,Sales_Person_10,8,,,,,2025-04,2025Q2,2025
2025-04-03 00:02:46.093452,Keyboard,East,Sales_Person_1,7,2000.0,14000.0,8400.0,5600.0,2025-04,2025Q2,2025
2025-04-03 00:02:46.093452,Keyboard,Central,Sales_Person_10,11,2000.0,22000.0,13200.0,8800.0,2025-04,2025Q2,2025
2025-04-03 00:02:46.093452,Keyboard,Central,Sales_Person_4,17,2000.0,34000.0,20400.0,13600.0,2025-04,2025Q2,2025
2025-04-03 00:02:46.093452,Monitor,Central,Sales_Person_5,18,15000.0,270000.0,162000.0,108000.0,2025-04,2025Q2,2025
2025-04-03 00:02:46.093452,Headphone,South,Sales_Person_1,2,,,,,2025-04,2025Q2,2025
2025-04-03 00:02:46.093452,Mosue,South,Sales_Person_3,19,,,,,2025-04,2025Q2,2025
2025-04-04 00:02:46.093452,Keyboard,South,Sales_Person_3,13,2000.0,26000.0,15600.0,10400.0,2025-04,2025Q2,2025
2025-04-04 00:02:46.093452,Mosue,North,Sales_Person_10,10,,,,,2025-04,2025Q2,2025
2025-04-05 00:02:46.093452,Laptop,West,Sales_Person_7,2,50000.0,100000.0,60000.0,40000.0,2025-04,2025Q2,2025
2025-04-05 00:02:46.093452,Headphone,Central,Sales_Person_1,17,,,,,2025-04,2025Q2,2025
2025-04-05 00:02:46.093452,Desktop,East,Sales_Person_6,19,40000.0,760000.0,456000.0,304000.0,2025-04,2025Q2,2025
2025-04-05 00:02:46.093452,Mosue,West,Sales_Person_5,3,,,,,2025-04,2025Q2,2025
2025-04-05 00:02:46.093452,Laptop,Central,Sales_Person_1,6,50000.0,300000.0,180000.0,120000.0,2025-04,2025Q2,2025
2025-04-06 00:02:46.093452,Keyboard,Central,Sales_Person_4,18,2000.0,36000.0,21600.0,14400.0,2025-04,2025Q2,2025
2025-04-06 00:02:46.093452,Keyboard,East,Sales_Person_5,9,2000.0,18000.0,10800.0,7200.0,2025-04,2025Q2,2025
2025-04-06 00:02:46.093452,Headphone,North,Sales_Person_3,17,,,,,2025-04,2025Q2,2025
2025-04-07 00:02:46.093452,Mosue,North,Sales_Person_4,14,,,,,2025-04,2025Q2,2025
2025-04-07 00:02:46.093452,Desktop,Central,Sales_Person_3,15,40000.0,600000.0,360000.0,240000.0,2025-04,2025Q2,2025
2025-04-07 00:02:46.093452,Keyboard,North,Sales_Person_6,6,2000.0,12000.0,7200.0,4800.0,2025-04,2025Q2,2025
2025-04-07 00:02:46.093452,Laptop,East,Sales_Person_7,4,50000.0,200000.0,120000.0,80000.0,2025-04,2025Q2,2025
2025-04-07 00:02:46.093452,Mosue,East,Sales_Person_2,7,,,,,2025-04,2025Q2,2025
2025-04-07 00:02:46.093452,Keyboard,South,Sales_Person_2,18,2000.0,36000.0,21600.0,14400.0,2025-04,2025Q2,2025
2025-04-07 00:02:46.093452,Headphone,North,Sales_Person_9,19,,,,,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Laptop,West,Sales_Person_2,11,50000.0,550000.0,330000.0,220000.0,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Mosue,North,Sales_Person_9,1,,,,,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Monitor,South,Sales_Person_9,18,15000.0,270000.0,162000.0,108000.0,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Monitor,South,Sales_Person_1,7,15000.0,105000.0,63000.0,42000.0,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Laptop,Central,Sales_Person_4,9,50000.0,450000.0,270000.0,180000.0,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Mosue,Central,Sales_Person_10,4,,,,,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Desktop,West,Sales_Person_3,15,40000.0,600000.0,360000.0,240000.0,2025-04,2025Q2,2025
2025-04-08 00:02:46.093452,Laptop,South,Sales_Person_5,9,50000.0,450000.0,270000.0,180000.0,2025-04,2025Q2,2025
2025-04-09 00:02:46.093452,Laptop,East,Sales_Person_3,19,50000.0,950000.0,570000.0,380000.0,2025-04,2025Q2,2025
2025-04-09 00:02:46.093452,Keyboard,East,Sales_Person_10,12,2000.0,24000.0,14400.0,9600.0,2025-04,2025Q2,2025
2025-04-09 00:02:46.093452,Mosue,South,Sales_Person_1,7,,,,,2025-04,2025Q2,2025
2025-04-10 00:02:46.093452,Laptop,East,Sales_Person_5,3,50000.0,150000.0,90000.0,60000.0,2025-04,2025Q2,2025
2025-04-10 00:02:46.093452,Headphone,East,Sales_Person_7,12,,,,,2025-04,2025Q2,2025
2025-04-10 00:02:46.093452,Keyboard,North,Sales_Person_5,5,2000.0,10000.0,6000.0,4000.0,2025-04,2025Q2,2025
2025-04-10 00:02:46.093452,Monitor,Central,Sales_Person_10,18,15000.0,270000.0,162000.0,108000.0,2025-04,2025Q2,2025
2025-04-11 00:02:46.093452,Keyboard,Central,Sales_Person_2,8,2000.0,16000.0,9600.0,6400.0,2025-04,2025Q2,2025
2025-04-11 00:02:46.093452,Laptop,South,Sales_Person_9,19,50000.0,950000.0,570000.0,380000.0,2025-04,2025Q2,2025
2025-04-11 00:02:46.093452,Laptop,South,Sales_Person_4,18,50000.0,900000.0,540000.0,360000.0,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Headphone,East,Sales_Person_10,12,,,,,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Laptop,West,Sales_Person_1,7,50000.0,350000.0,210000.0,140000.0,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Monitor,West,Sales_Person_6,11,15000.0,165000.0,99000.0,66000.0,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Laptop,North,Sales_Person_7,1,50000.0,50000.0,30000.0,20000.0,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Monitor,East,Sales_Person_4,16,15000.0,240000.0,144000.0,96000.0,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Laptop,Central,Sales_Person_10,6,50000.0,300000.0,180000.0,120000.0,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Monitor,Central,Sales_Person_8,19,15000.0,285000.0,171000.0,114000.0,2025-04,2025Q2,2025
2025-04-12 00:02:46.093452,Headphone,Central,Sales_Person_10,8,,,,,2025-04,2025Q2,2025
2025-04-13 00:02:46.093452,Laptop,Central,Sales_Person_7,15,50000.0,750000.0,450000.0,300000.0,2025-04,2025Q2,2025
2025-04-13 00:02:46.093452,Monitor,West,Sales_Person_10,16,15000.0,240000.0,144000.0,96000.0,2025-04,2025Q2,2025
2025-04-13 00:02:46.093452,Mosue,East,Sales_Person_2,16,,,,,2025-04,2025Q2,2025
2025-04-13 00:02:46.093452,Laptop,Central,Sales_Person_6,14,50000.0,700000.0,420000.0,280000.0,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Laptop,Central,Sales_Person_8,2,50000.0,100000.0,60000.0,40000.0,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Keyboard,North,Sales_Person_2,19,2000.0,38000.0,22800.0,15200.0,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Desktop,East,Sales_Person_1,6,40000.0,240000.0,144000.0,96000.0,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Keyboard,North,Sales_Person_7,7,2000.0,14000.0,8400.0,5600.0,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Keyboard,East,Sales_Person_9,5,2000.0,10000.0,6000.0,4000.0,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Headphone,South,Sales_Person_7,17,,,,,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Mosue,West,Sales_Person_9,16,,,,,2025-04,2025Q2,2025
2025-04-14 00:02:46.093452,Laptop,East,Sales_Person_4,9,50000.0,450000.0,270000.0,180000.0,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Headphone,South,Sales_Person_8,10,,,,,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Desktop,West,Sales_Person_1,11,40000.0,440000.0,264000.0,176000.0,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Keyboard,Central,Sales_Person_3,8,2000.0,16000.0,9600.0,6400.0,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Headphone,South,Sales_Person_9,9,,,,,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Desktop,South,Sales_Person_9,18,40000.0,720000.0,432000.0,288000.0,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Desktop,Central,Sales_Person_1,14,40000.0,560000.0,336000.0,224000.0,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Headphone,South,Sales_Person_1,6,,,,,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Laptop,North,Sales_Person_2,14,50000.0,700000.0,420000.0,280000.0,2025-04,2025Q2,2025
2025-04-15 00:02:46.093452,Mosue,Central,Sales_Person_10,5,,,,,2025-04,2025Q2,2025
2025-04-16 00:02:46.093452,Monitor,East,Sales_Person_5,10,15000.0,150000.0,90000.0,60000.0,2025-04,2025Q2,2025
2025-04-16 00:02:46.093452,Keyboard,North,Sales_Person_7,2,2000.0,4000.0,2400.0,1600.0,2025-04,2025Q2,2025
2025-04-16 00:02:46.093452,Mosue,East,Sales_Person_7,3,,,,,2025-04,2025Q2,2025
2025-04-16 00:02:46.093452,Laptop,West,Sales_Person_7,13,50000.0,650000.0,390000.0,260000.0,2025-04,2025Q2,2025
2025-04-16 00:02:46.093452,Headphone,East,Sales_Person_7,13,,,,,2025-04,2025Q2,2025
2025-04-16 00:02:46.093452,Laptop,Central,Sales_Person_6,9,50000.0,450000.0,270000.0,180000.0,2025-04,2025Q2,2025
2025-04-17 00:02:46.093452,Headphone,East,Sales_Person_9,12,,,,,2025-04,2025Q2,2025
2025-04-17 00:02:46.093452,Laptop,East,Sales_Person_5,11,50000.0,550000.0,330000.0,220000.0,2025-04,2025Q2,2025
2025-04-17 00:02:46.093452,Headphone,South,Sales_Person_8,13,,,,,2025-04,2025Q2,2025
2025-04-18 00:02:46.093452,Monitor,North,Sales_Person_2,8,15000.0,120000.0,72000.0,48000.0,2025-04,2025Q2,2025
2025-04-18 00:02:46.093452,Mosue,East,Sales_Person_3,10,,,,,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Headphone,East,Sales_Person_9,11,,,,,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Mosue,West,Sales_Person_3,11,,,,,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Laptop,Central,Sales_Person_8,10,50000.0,500000.0,300000.0,200000.0,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Laptop,West,Sales_Person_7,18,50000.0,900000.0,540000.0,360000.0,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Headphone,South,Sales_Person_7,13,,,,,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Desktop,East,Sales_Person_9,6,40000.0,240000.0,144000.0,96000.0,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Headphone,North,Sales_Person_3,9,,,,,2025-04,2025Q2,2025
2025-04-19 00:02:46.093452,Keyboard,Central,Sales_Person_1,11,2000.0,22000.0,13200.0,8800.0,2025-04,2025Q2,2025
2025-04-20 00:02:46.093452,Laptop,East,Sales_Person_7,13,50000.0,650000.0,390000.0,260000.0,2025-04,2025Q2,2025
2025-04-20 00:02:46.093452,Laptop,North,Sales_Person_9,2,50000.0,100000.0,60000.0,40000.0,2025-04,2025Q2,2025
2025-04-20 00:02:46.093452,Mosue,Central,Sales_Person_6,3,,,,,2025-04,2025Q2,2025
2025-04-20 00:02:46.093452,Mosue,North,Sales_Person_2,4,,,,,2025-04,2025Q2,2025
2025-04-20 00:02:46.093452,Headphone,South,Sales_Person_9,10,,,,,2025-04,2025Q2,2025
2025-04-20 00:02:46.093452,Mosue,Central,Sales_Person_8,3,,,,,2025-04,2025Q2,2025
2025-04-20 00:02:46.093452,Desktop,South,Sales_Person_10,3,40000.0,120000.0,72000.0,48000.0,2025-04,2025Q2,2025
2025-04-21 00:02:46.093452,Desktop,Central,Sales_Person_9,3,40000.0,120000.0,72000.0,48000.0,2025-04,2025Q2,2025
2025-04-21 00:02:46.093452,Keyboard,Central,Sales_Person_3,15,2000.0,30000.0,18000.0,12000.0,2025-04,2025Q2,2025
2025-04-21 00:02:46.093452,Headphone,Central,Sales_Person_2,7,,,,,2025-04,2025Q2,2025
2025-04-21 00:02:46.093452,Monitor,South,Sales_Person_5,9,15000.0,135000.0,81000.0,54000.0,2025-04,2025Q2,2025
2025-04-21 00:02:46.093452,Mosue,West,Sales_Person_10,14,,,,,2025-04,2025Q2,2025
2025-04-22 00:02:46.093452,Mosue,North,Sales_Person_1,6,,,,,2025-04,2025Q2,2025
2025-04-22 00:02:46.093452,Keyboard,West,Sales_Person_5,10,2000.0,20000.0,12000.0,8000.0,2025-04,2025Q2,2025
2025-04-22 00:02:46.093452,Mosue,South,Sales_Person_2,13,,,,,2025-04,2025Q2,2025
2025-04-22 00:02:46.093452,Keyboard,West,Sales_Person_2,3,2000.0,6000.0,3600.0,2400.0,2025-04,2025Q2,2025
2025-04-22 00:02:46.093452,Mosue,East,Sales_Person_3,11,,,,,2025-04,2025Q2,2025
2025-04-23 00:02:46.093452,Headphone,East,Sales_Person_7,9,,,,,2025-04,2025Q2,2025
2025-04-23 00:02:46.093452,Laptop,Central,Sales_Person_3,9,50000.0,450000.0,270000.0,180000.0,2025-04,2025Q2,2025
2025-04-23 00:02:46.093452,Headphone,North,Sales_Person_10,5,,,,,2025-04,2025Q2,2025
2025-04-23 00:02:46.093452,Monitor,Central,Sales_Person_4,6,15000.0,90000.0,54000.0,36000.0,2025-04,2025Q2,2025
2025-04-23 00:02:46.093452,Laptop,South,Sales_Person_7,4,50000.0,200000.0,120000.0,80000.0,2025-04,2025Q2,2025
2025-04-23 00:02:46.093452,Headphone,East,Sales_Person_7,18,,,,,2025-04,2025Q2,2025
2025-04-23 00:02:46.093452,Headphone,North,Sales_Person_7,5,,,,,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Keyboard,Central,Sales_Person_9,1,2000.0,2000.0,1200.0,800.0,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Desktop,South,Sales_Person_9,2,40000.0,80000.0,48000.0,32000.0,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Keyboard,Central,Sales_Person_2,7,2000.0,14000.0,8400.0,5600.0,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Headphone,North,Sales_Person_3,13,,,,,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Desktop,West,Sales_Person_1,19,40000.0,760000.0,456000.0,304000.0,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Keyboard,East,Sales_Person_10,2,2000.0,4000.0,2400.0,1600.0,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Headphone,North,Sales_Person_7,9,,,,,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Mosue,Central,Sales_Person_5,3,,,,,2025-04,2025Q2,2025
2025-04-24 00:02:46.093452,Desktop,Central,Sales_Person_5,19,40000.0,760000.0,456000.0,304000.0,2025-04,2025Q2,2025
2025-04-25 00:02:46.093452,Mosue,South,Sales_Person_6,11,,,,,2025-04,2025Q2,2025
2025-04-25 00:02:46.093452,Headphone,Central,Sales_Person_1,9,,,,,2025-04,2025Q2,2025
2025-04-25 00:02:46.093452,Laptop,Central,Sales_Person_4,9,50000.0,450000.0,270000.0,180000.0,2025-04,2025Q2,2025
2025-04-26 00:02:46.093452,Headphone,East,Sales_Person_5,14,,,,,2025-04,2025Q2,2025
2025-04-26 00:02:46.093452,Laptop,South,Sales_Person_2,14,50000.0,700000.0,420000.0,280000.0,2025-04,2025Q2,2025
2025-04-26 00:02:46.093452,Headphone,South,Sales_Person_1,3,,,,,2025-04,2025Q2,2025
2025-04-26 00:02:46.093452,Laptop,East,Sales_Person_10,7,50000.0,350000.0,210000.0,140000.0,2025-04,2025Q2,2025
2025-04-27 00:02:46.093452,Keyboard,Central,Sales_Person_9,9,2000.0,18000.0,10800.0,7200.0,2025-04,2025Q2,2025
2025-04-27 00:02:46.093452,Laptop,South,Sales_Person_2,18,50000.0,900000.0,540000.0,360000.0,2025-04,2025Q2,2025
2025-04-27 00:02:46.093452,Keyboard,East,Sales_Person_6,10,2000.0,20000.0,12000.0,8000.0,2025-04,2025Q2,2025
2025-04-27 00:02:46.093452,Monitor,West,Sales_Person_8,9,15000.0,135000.0,81000.0,54000.0,2025-04,2025Q2,2025
2025-04-28 00:02:46.093452,Monitor,North,Sales_Person_10,16,15000.0,240000.0,144000.0,96000.0,2025-04,2025Q2,2025
2025-04-28 00:02:46.093452,Headphone,West,Sales_Person_6,15,,,,,2025-04,2025Q2,2025
2025-04-28 00:02:46.093452,Desktop,West,Sales_Person_6,5,40000.0,200000.0,120000.0,80000.0,2025-04,2025Q2,2025
2025-04-29 00:02:46.093452,Monitor,North,Sales_Person_10,13,15000.0,195000.0,117000.0,78000.0,2025-04,2025Q2,2025
2025-04-29 00:02:46.093452,Desktop,West,Sales_Person_5,13,40000.0,520000.0,312000.0,208000.0,2025-04,2025Q2,2025
2025-04-29 00:02:46.093452,Desktop,Central,Sales_Person_6,4,40000.0,160000.0,96000.0,64000.0,2025-04,2025Q2,2025
2025-04-30 00:02:46.093452,Headphone,South,Sales_Person_2,9,,,,,2025-04,2025Q2,2025
2025-04-30 00:02:46.093452,Headphone,West,Sales_Person_4,1,,,,,2025-04,2025Q2,2025
2025-04-30 00:02:46.093452,Monitor,West,Sales_Person_3,15,15000.0,225000.0,135000.0,90000.0,2025-04,2025Q2,2025
2025-04-30 00:02:46.093452,Keyboard,West,Sales_Person_2,18,2000.0,36000.0,21600.0,14400.0,2025-04,2025Q2,2025
2025-04-30 00:02:46.093452,Desktop,East,Sales_Person_6,6,40000.0,240000.0,144000.0,96000.0,2025-04,2025Q2,2025
2025-04-30 00:02:46.093452,Monitor,East,Sales_Person_4,10,15000.0,150000.0,90000.0,60000.0,2025-04,2025Q2,2025
2025-04-30 00:02:46.093452,Laptop,North,Sales_Person_2,16,50000.0,800000.0,480000.0,320000.0,2025-04,2025Q2,2025
2025-05-01 00:02:46.093452,Desktop,East,Sales_Person_3,16,40000.0,640000.0,384000.0,256000.0,2025-05,2025Q2,2025
2025-05-01 00:02:46.093452,Laptop,West,Sales_Person_9,10,50000.0,500000.0,300000.0,200000.0,2025-05,2025Q2,2025
2025-05-03 00:02:46.093452,Headphone,South,Sales_Person_5,4,,,,,2025-05,2025Q2,2025
2025-05-03 00:02:46.093452,Keyboard,East,Sales_Person_2,8,2000.0,16000.0,9600.0,6400.0,2025-05,2025Q2,2025
2025-05-03 00:02:46.093452,Keyboard,North,Sales_Person_8,4,2000.0,8000.0,4800.0,3200.0,2025-05,2025Q2,2025
2025-05-03 00:02:46.093452,Desktop,South,Sales_Person_5,17,40000.0,680000.0,408000.0,272000.0,2025-05,2025Q2,2025
2025-05-03 00:02:46.093452,Keyboard,East,Sales_Person_7,7,2000.0,14000.0,8400.0,5600.0,2025-05,2025Q2,2025
2025-05-03 00:02:46.093452,Headphone,East,Sales_Person_1,12,,,,,2025-05,2025Q2,2025
2025-05-04 00:02:46.093452,Desktop,East,Sales_Person_2,12,40000.0,480000.0,288000.0,192000.0,2025-05,2025Q2,2025
2025-05-04 00:02:46.093452,Desktop,North,Sales_Person_10,15,40000.0,600000.0,360000.0,240000.0,2025-05,2025Q2,2025
2025-05-04 00:02:46.093452,Monitor,South,Sales_Person_3,10,15000.0,150000.0,90000.0,60000.0,2025-05,2025Q2,2025
2025-05-04 00:02:46.093452,Monitor,West,Sales_Person_10,11,15000.0,165000.0,99000.0,66000.0,2025-05,2025Q2,2025
2025-05-05 00:02:46.093452,Laptop,West,Sales_Person_10,8,50000.0,400000.0,240000.0,160000.0,2025-05,2025Q2,2025
2025-05-05 00:02:46.093452,Monitor,South,Sales_Person_10,4,15000.0,60000.0,36000.0,24000.0,2025-05,2025Q2,2025
2025-05-06 00:02:46.093452,Laptop,North,Sales_Person_10,3,50000.0,150000.0,90000.0,60000.0,2025-05,2025Q2,2025
2025-05-06 00:02:46.093452,Laptop,East,Sales_Person_10,14,50000.0,700000.0,420000.0,280000.0,2025-05,2025Q2,2025
2025-05-06 00:02:46.093452,Desktop,West,Sales_Person_10,3,40000.0,120000.0,72000.0,48000.0,2025-05,2025Q2,2025
2025-05-06 00:02:46.093452,Laptop,West,Sales_Person_7,5,50000.0,250000.0,150000.0,100000.0,2025-05,2025Q2,2025
2025-05-06 00:02:46.093452,Keyboard,North,Sales_Person_2,8,2000.0,16000.0,9600.0,6400.0,2025-05,2025Q2,2025
2025-05-06 00:02:46.093452,Mosue,East,Sales_Person_1,1,,,,,2025-05,2025Q2,2025
2025-05-06 00:02:46.093452,Keyboard,West,Sales_Person_2,9,2000.0,18000.0,10800.0,7200.0,2025-05,2025Q2,2025
2025-05-07 00:02:46.093452,Laptop,South,Sales_Person_2,5,50000.0,250000.0,150000.0,100000.0,2025-05,2025Q2,2025
2025-05-07 00:02:46.093452,Monitor,Central,Sales_Person_1,16,15000.0,240000.0,144000.0,96000.0,2025-05,2025Q2,2025
2025-05-07 00:02:46.093452,Keyboard,North,Sales_Person_6,8,2000.0,16000.0,9600.0,6400.0,2025-05,2025Q2,2025
2025-05-07 00:02:46.093452,Laptop,Central,Sales_Person_7,8,50000.0,400000.0,240000.0,160000.0,2025-05,2025Q2,2025
2025-05-07 00:02:46.093452,Headphone,North,Sales_Person_2,4,,,,,2025-05,2025Q2,2025
2025-05-07 00:02:46.093452,Keyboard,Central,Sales_Person_8,1,2000.0,2000.0,1200.0,800.0,2025-05,2025Q2,2025
2025-05-08 00:02:46.093452,Headphone,West,Sales_Person_7,10,,,,,2025-05,2025Q2,2025
2025-05-08 00:02:46.093452,Monitor,Central,Sales_Person_9,12,15000.0,180000.0,108000.0,72000.0,2025-05,2025Q2,2025
2025-05-09 00:02:46.093452,Mosue,West,Sales_Person_7,17,,,,,2025-05,2025Q2,2025
2025-05-09 00:02:46.093452,Laptop,East,Sales_Person_10,11,50000.0,550000.0,330000.0,220000.0,2025-05,2025Q2,2025
2025-05-09 00:02:46.093452,Laptop,South,Sales_Person_10,15,50000.0,750000.0,450000.0,300000.0,2025-05,2025Q2,2025
2025-05-09 00:02:46.093452,Monitor,West,Sales_Person_4,4,15000.0,60000.0,36000.0,24000.0,2025-05,2025Q2,2025
2025-05-09 00:02:46.093452,Mosue,Central,Sales_Person_8,6,,,,,2025-05,2025Q2,2025
2025-05-09 00:02:46.093452,Laptop,South,Sales_Person_4,10,50000.0,500000.0,300000.0,200000.0,2025-05,2025Q2,2025
2025-05-10 00:02:46.093452,Headphone,North,Sales_Person_3,19,,,,,2025-05,2025Q2,2025
2025-05-10 00:02:46.093452,Laptop,South,Sales_Person_1,13,50000.0,650000.0,390000.0,260000.0,2025-05,2025Q2,2025
2025-05-11 00:02:46.093452,Desktop,West,Sales_Person_1,18,40000.0,720000.0,432000.0,288000.0,2025-05,2025Q2,2025
2025-05-11 00:02:46.093452,Headphone,Central,Sales_Person_6,12,,,,,2025-05,2025Q2,2025
2025-05-11 00:02:46.093452,Mosue,West,Sales_Person_6,7,,,,,2025-05,2025Q2,2025
2025-05-11 00:02:46.093452,Desktop,North,Sales_Person_1,4,40000.0,160000.0,96000.0,64000.0,2025-05,2025Q2,2025
2025-05-12 00:02:46.093452,Laptop,South,Sales_Person_7,1,50000.0,50000.0,30000.0,20000.0,2025-05,2025Q2,2025
2025-05-12 00:02:46.093452,Keyboard,Central,Sales_Person_4,6,2000.0,12000.0,7200.0,4800.0,2025-05,2025Q2,2025
2025-05-12 00:02:46.093452,Headphone,East,Sales_Person_8,14,,,,,2025-05,2025Q2,2025
2025-05-12 00:02:46.093452,Headphone,Central,Sales_Person_4,7,,,,,2025-05,2025Q2,2025
2025-05-12 00:02:46.093452,Keyboard,West,Sales_Person_8,16,2000.0,32000.0,19200.0,12800.0,2025-05,2025Q2,2025
2025-05-12 00:02:46.093452,Keyboard,East,Sales_Person_2,16,2000.0,32000.0,19200.0,12800.0,2025-05,2025Q2,2025
2025-05-12 00:02:46.093452,Desktop,East,Sales_Person_2,6,40000.0,240000.0,144000.0,96000.0,2025-05,2025Q2,2025
2025-05-13 00:02:46.093452,Keyboard,West,Sales_Person_2,15,2000.0,30000.0,18000.0,12000.0,2025-05,2025Q2,2025
2025-05-13 00:02:46.093452,Headphone,West,Sales_Person_8,13,,,,,2025-05,2025Q2,2025
